text_content,title,city,source_platform,content_language,post_date,post_date_precision,review_rating,poi_id,poi_name,poi_category,detected_language,source_record_id,record_id,title_has_text,body_has_text,text_scope,text_length_chars,snownlp_positive_prob,snownlp_centered_score,sentiment_category,sentiment_norm,sentiment_score,emotional_intensity_score,reviewed_positive_terms_matched,reviewed_negative_terms_matched,reviewed_recommendation_terms_matched,transport_access,wayfinding_signage,language_information_gap,staff_communication,booking_ticketing,waiting_crowding,price_value,cleanliness_comfort,opening_hours_availability,itinerary_fit_time_cost,accessibility_mobility,food_amenities_gap,scenic_nature,temples_spiritual,history_culture,dinosaurs_museums,food_local_cuisine,hot_springs_relaxation,crafts_shopping,fan_pilgrimage_pop_culture,accommodation,seasonal_events,positive_sentiment,negative_sentiment,recommendation_intent,friction_codes,any_friction,topic_codes,any_topic,enjoyment_evidence_codes,any_enjoyment_evidence
對歷史有興趣的人應該可以逛1小時左右，沒興趣的20分鐘走馬看花就看完了。,,Kanazawa,google_review,zh,2026-02-08T04:34:14+00:00,exact,3,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,zh-tw,1bffe36e3a57,1bffe36e3a57,False,True,title_and_body,36,0.209611,-0.580779,negative,0.209611,-0.580779,0.580779,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
值得一看，规模不大，但很用心，还有耳机各国语言版本的讲解。下雨天没什么人，环境优美～,,Kanazawa,google_review,zh,2025-03-19T05:29:13+00:00,exact,4,ChIJQ1TRt4cz-F8RxkcdIAmz2QU,Ishikawa Prefectural History Museum,museum_cultural,zh-cn,d659cefb8926,d659cefb8926,False,True,title_and_body,42,0.99872,0.99744,positive,0.99872,0.99744,0.99744,值得|美,,值得一看,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,[],False,[],False,"['recommendation_intent', 'positive_sentiment']",True
設計的好美，待在裡面有種很舒服的氛圍保存的很好！,,Kanazawa,google_review,zh,2026-05-07T04:03:42+00:00,exact,5,ChIJF_AqPH4z-F8Rmtm1IKiShVQ,Nomura Samurai House,castle_historic,zh-tw,1dff0f9a6735,1dff0f9a6735,False,True,title_and_body,24,0.946912,0.893825,positive,0.946912,0.893825,0.893825,好|很好|美|舒服,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
很有京都的感覺 走在巷弄內很好拍照 尤其中午的餐廳更是讓我驚艷,,Kanazawa,google_review,zh,2026-04-25T13:20:08+00:00,exact,4,ChIJF_AqPH4z-F8Rmtm1IKiShVQ,Nomura Samurai House,castle_historic,zh-cn,556566305a9b,556566305a9b,False,True,title_and_body,31,0.966135,0.93227,positive,0.966135,0.93227,0.93227,好|很好,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,[],False,['scenic_nature'],True,['positive_sentiment'],True
外國觀光客超級多，體驗超差。沒有人數限制，日本房子又小，人擠人像菜市場。（照片是等了很久才拍到的）,,Kanazawa,google_review,zh,2026-04-06T12:43:53+00:00,exact,2,ChIJF_AqPH4z-F8Rmtm1IKiShVQ,Nomura Samurai House,castle_historic,zh-tw,7179137ebcd5,7179137ebcd5,False,True,title_and_body,49,0.020256,-0.959489,negative,0.020256,-0.959489,0.959489,,差,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,['waiting_crowding'],True,['crafts_shopping'],True,[],False
前台服务态度冰冷，不人性化，房间小，被子很薄很冷。,,Kanazawa,google_review,zh,2026-04-03T02:18:11+00:00,exact,4,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-cn,fc6e3b8dd329,fc6e3b8dd329,False,True,title_and_body,25,0.007742,-0.984516,negative,0.007742,-0.984516,0.984516,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,[],False,['accommodation'],True,[],False
白色的庭園，冬天的玉泉院真的很美。,,Kanazawa,google_review,zh,2026-02-27T10:01:09+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-tw,04ef20d87f79,04ef20d87f79,False,True,title_and_body,17,0.95706,0.91412,positive,0.95706,0.91412,0.91412,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,[],False,['seasonal_events'],True,['positive_sentiment'],True
"昔日是金澤城藩主的私人庭園，近代才翻修成今日精緻的景觀。
整體呈現清幽且人潮較少，如同兼六園般，四季皆有不同的美麗與淡淡的哀愁。",,Kanazawa,google_review,zh,2026-01-31T15:44:24+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-tw,dc27162115fc,dc27162115fc,False,True,title_and_body,64,0.999994,0.999988,positive,0.999994,0.999988,0.999988,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,[],False,['history_culture'],True,['positive_sentiment'],True
有個英文很好很親切的奶奶，推推,,Kanazawa,google_review,zh,2026-01-15T01:03:04+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-tw,b76222a214bc,b76222a214bc,False,True,title_and_body,15,0.414379,-0.171242,negative,0.414379,-0.171242,0.171242,好|很好,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
"2025.11.18
是前田家娘婿的宅邸庭園，
位置鄰近鼠多門，庭園規模不大但小巧雅致，
氣氛清幽，開放遊客自由進出。
由前田家第三代藩主前田利常於1634年開始修建，
庭園於明治時期廢棄，現貌是2015年重建完成。",,Kanazawa,google_review,zh,2026-01-12T13:21:11+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-tw,a36ebe147ad5,a36ebe147ad5,False,True,title_and_body,108,0.902266,0.804531,positive,0.902266,0.804531,0.804531,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"20251226

冬季大雪紛飛、寒風刺骨的天氣裡，踏入金澤城玉泉院丸庭園，彷彿進入另一個寧靜的世界。厚厚的白雪覆蓋庭園的石橋、苔蘚與樹木，將原本精緻的園林景致映照得更加簡潔而純粹。寒風呼嘯，但雪景所帶來的靜謐美感，讓人不自覺放慢腳步，細細觀賞每一處景觀。

園內的水池在寒冷中泛著微光，倒映著積雪覆蓋的松樹與石燈籠，像是一幅靜謐的水墨畫。遊人稀少，只有雪落的聲音伴隨呼嘯的寒風，讓庭園更顯孤寂而深遠。即使雙手被凍得發紅，仍忍不住駐足拍照或靜靜欣賞景致，每個角度都散發著冬季獨有的魅力。

玉泉院丸庭園在冬雪與寒風的襯托下，呈現出與其他季節截然不同的神韻：一種莊重、清冷而純粹的美。這次冬季造訪，不只是觀賞庭園，更像是一場與自然、時間與歷史的深刻對話，留下難忘的靜謐回憶。",,Kanazawa,google_review,zh,2025-12-29T13:21:44+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-tw,851c97c9a54d,851c97c9a54d,False,True,title_and_body,336,0.999998,0.999996,positive,0.999998,0.999996,0.999996,美,,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,['transport_access'],True,"['scenic_nature', 'history_culture']",True,['positive_sentiment'],True
很漂亮！,,Kanazawa,google_review,zh,2025-12-15T07:00:49+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-cn,91e405be0e37,91e405be0e37,False,True,title_and_body,4,0.943294,0.886587,positive,0.943294,0.886587,0.886587,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
舒服的公園，遊客叫兼六園少很多，但整理的程度比不上精緻的兼六園,,Kanazawa,google_review,zh,2025-11-06T02:37:11+00:00,exact,4,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-tw,f920c09689c6,f920c09689c6,False,True,title_and_body,31,0.739903,0.479806,positive,0.739903,0.479806,0.479806,舒服,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
很美麗🩷,,Kanazawa,google_review,zh,2025-07-23T08:29:49+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-cn,3cd6b020caae,3cd6b020caae,False,True,title_and_body,4,0.900783,0.801565,positive,0.900783,0.801565,0.801565,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
"一座“巨型盆景”
-来自中国园林的观赏视角（没有贬低的意思）",,Kanazawa,google_review,zh,2025-05-31T04:25:47+00:00,exact,5,ChIJPQy5s3gz-F8RjGATOrCygR0,Gyokusenin Maru Garden,nature_scenic,zh-cn,0a5c324c1225,0a5c324c1225,False,True,title_and_body,30,0.981478,0.962956,positive,0.981478,0.962956,0.962956,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"哈哈，坐在館內特設的金枱金椅打卡位，完全有銀行廣告，打開簿仔的感覺🤣 這間是日本全國唯一專門以金箔為主題的博物館！職人極致的精神，令人動容 🥹🌟
以下記低一些相關資料：
🟡 博物館由金箔職人安江孝明（1898-1997）用自己一生的積蓄在1974年創立
🟡 創館意念：將金箔職人的「誇り同證明」留傳給後世！為何如此自豪（誇り）因為金箔要打到1/10,000mm（0.0001mm）極限薄度，全靠反覆10-15萬次手工敲打、完美紙張準備、天氣配合，極之勞心勞力、需要一生忍耐跟精湛手感的「神業」。這項日本傳統工藝代表加賀藩400多年傳承的精神及技術。
🟡1985年捐給金澤市，2010年搬到現時東山新館。
🟡 金澤是日本金箔生產量99%嘅重鎮
到訪日期：2026.04.16",,Kanazawa,google_review,zh,2026-04-23T16:11:56+00:00,exact,4,ChIJm2u_NXMz-F8RJaruTAOl7jA,Kanazawa Yasue Gold Leaf Museum,museum_cultural,zh-tw,4e87ae183998,4e87ae183998,False,True,title_and_body,336,1.0,1.0,positive,1.0,1.0,1.0,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,[],False,"['history_culture', 'dinosaurs_museums', 'crafts_shopping']",True,['positive_sentiment'],True
建議先在樓下看過介紹影片，還有找找貓咪到哪了。,,Kanazawa,google_review,zh,2024-07-11T08:02:51+00:00,exact,5,ChIJm2u_NXMz-F8RJaruTAOl7jA,Kanazawa Yasue Gold Leaf Museum,museum_cultural,zh-tw,e262bc37652b,e262bc37652b,False,True,title_and_body,23,0.417052,-0.165896,negative,0.417052,-0.165896,0.165896,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
展品很丰富，非常高雅。工作人员很礼貌友善，主动推荐购买金泽文化设施一日通票。同时这里还是莲之空的圣地，馆长还张贴和在官网发布了相关信息。,,Kanazawa,google_review,zh,2026-05-23T14:05:14+00:00,exact,5,ChIJ9Y4V-XMz-F8R56RKhcUjh3A,Kanazawa Phonograph Museum,museum_cultural,zh-cn,13d93b8a9aa9,13d93b8a9aa9,False,True,title_and_body,68,0.999854,0.999708,positive,0.999854,0.999708,0.999708,推荐,,推荐,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,[],False,['history_culture'],True,"['recommendation_intent', 'positive_sentiment']",True
"位於金澤東茶屋街附近的金澤蓄音機館，不僅是一座展示古董機械的博物館，更是一個關於「聲音如何被保存、複製與傳播」的文化場域。館藏核心來自八日市屋浩志所蒐集的「山蓄收藏」，這位致力於保存音響文化的企業家，從戰後開始意識到蓄音機與SP唱片正逐漸被時代淘汰，遂花費半世紀蒐集保存，最終累積超過540台蓄音機與2萬張唱片，並於1999年捐贈金澤市，促成本館於2001年成立。

走進館內，首先面對的是一段聲音技術的歷史。1877年愛迪生發明蓄音機，最早的錄音媒介為蠟製圓筒。這些圓筒必須逐一錄製，難以複製，因此聲音仍屬於少數人的奢侈體驗。展示櫃中可見各式圓筒錄音，包括愛迪生的Gold Moulded Record與改良後的Blue Amberol，從材質與結構上即可看出技術逐步優化的痕跡。然而，這些媒材同時也極為脆弱，容易龜裂或損壞，象徵著早期聲音記錄的短暫與易逝。

隨著技術發展，錄音媒體從圓筒轉向平面唱片，成為音樂普及的關鍵轉折。平面唱片不僅能由母版大量複製，其橫向刻紋的音質表現亦優於圓筒的縱向刻紋，使聲音更穩定且清晰。這項改變使音樂不再是少數人的專利，而逐漸走入一般家庭，開啟大眾音樂時代。

館內牆面展示的大量唱片封套，則具體呈現音樂產業的形成過程。從早期僅標示品牌的簡單設計，到後來融入插畫與人物肖像，唱片逐漸從技術產品轉變為文化商品。Victor、Columbia等品牌的出現，也象徵著音樂進入市場競爭與大量生產的時代。同時，唱片不只是聲音載體，更開始承載明星、流行與社會記憶。

在人物展示區中，可以看見蓄音機對文化人的影響。宮澤賢治透過音樂豐富其文學創作，野村胡堂以評論推廣西洋音樂，德富蘆花將聽音樂融入日常生活，而物理學者寺田寅彥則從科學角度理解聲音現象。這些人不只是聆聽者，更是將聲音轉化為文化的一環。

此外，館內亦介紹昭和時代的小提琴家諏訪根自子，她以國際舞台的活躍表現與錄音作品，象徵聲音媒體進入成熟階段後，藝術得以跨越國界被保存與傳播。她的存在，使「被錄下的聲音」不再只是技術成果，而成為可流傳的藝術形式。

綜觀整個展示脈絡，金澤蓄音機館呈現的不僅是器物的演進，更是一條清晰的文化路徑：從圓筒錄音時代對聲音的初次捕捉，到平面唱片帶來的複製與普及，再到唱片產業與音樂文化的興起。聲音從瞬間消逝的存在，逐漸轉變為可以保存、交易與傳承的文化資產。

在這裡，蓄音機不只是古董，而是一種提醒——提醒我們在數位與即時消費的時代之前，人類曾努力將聲音留下，讓記憶得以延續。金澤蓄音機館的真正價值，不在於收藏本身，而在於它讓人重新理解：聲音，是如何成為文化的。",,Kanazawa,google_review,zh,2026-04-03T06:31:02+00:00,exact,5,ChIJ9Y4V-XMz-F8R56RKhcUjh3A,Kanazawa Phonograph Museum,museum_cultural,zh-tw,2e3afbee64c2,2e3afbee64c2,False,True,title_and_body,1087,0.0,-1.0,negative,0.0,-1.0,1.0,,一般,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,[],False,"['temples_spiritual', 'history_culture', 'dinosaurs_museums', 'crafts_shopping']",True,[],False
可以實際試用唱片機播放黑膠唱片與試聽是很難得的體驗；每日三次整點的留聲機試聽，配合館內人員的介紹（海外人士有中文，英文等的文字說明）也是很難得的經驗，相當值得一觀。,,Kanazawa,google_review,zh,2025-06-11T15:21:38+00:00,exact,5,ChIJ9Y4V-XMz-F8R56RKhcUjh3A,Kanazawa Phonograph Museum,museum_cultural,zh-tw,e521595e9c96,e521595e9c96,False,True,title_and_body,82,0.076296,-0.847408,negative,0.076296,-0.847408,0.847408,值得,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,[],False,['crafts_shopping'],True,['positive_sentiment'],True
"為前田家家主正室的居所，建於1863年，最初名巽御殿為前田家第十三代當主齋泰為前代的正室打造了一個溫馨雅緻的空間。

成巽閣的建築風格，巧妙地融合了武家書院造與数寄屋風書院造，被譽為江戶時代末期（1860年代後半）武家建築的獨特典範。它也是日本唯一現存的大名正室的居所。

（以上取自官網，自行翻譯）

建築細節很值得細細品味，還有二樓可以參觀。（室內、展品禁止攝影）

這次的展覽是前田家傳來的御所人形，娃娃們做工精緻，還有貓狗動物的玩偶，再再感受到前田家不愧是加賀百萬石。

參觀日期：250527",,Kanazawa,google_review,zh,2025-06-15T03:34:44+00:00,exact,5,ChIJtVQVn4Yz-F8RaJkTOYa7jEM,Seison-kaku Villa,castle_historic,zh-tw,7f4a69a98778,7f4a69a98778,False,True,title_and_body,251,0.999068,0.998136,positive,0.999068,0.998136,0.998136,值得,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,[],False,"['history_culture', 'dinosaurs_museums']",True,['positive_sentiment'],True
金澤駅 • 鼓門曾被評選為：「世界最美的 14 座車站」之一，排名第 6 位。,,Kanazawa,google_review,zh,2026-04-19T10:49:16+00:00,exact,5,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-tw,a19e1ac3ec93,a19e1ac3ec93,False,True,title_and_body,39,0.093238,-0.813524,negative,0.093238,-0.813524,0.813524,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
金澤車站打卡地標,,Kanazawa,google_review,zh,2026-04-12T06:19:11+00:00,exact,5,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-cn,0ed3fce328c4,0ed3fce328c4,False,True,title_and_body,8,0.181615,-0.63677,negative,0.181615,-0.63677,0.63677,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"蠻氣派好看的

車站出來的動線也規劃很好",,Kanazawa,google_review,zh,2026-04-10T07:35:41+00:00,exact,3,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-tw,f6f6c4e62b9e,f6f6c4e62b9e,False,True,title_and_body,20,0.980904,0.961808,positive,0.980904,0.961808,0.961808,好|很好,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
世界人的眼睛都是雪亮的，吸引最多的西方人驻足。现代建筑艺术和建造技术叠加传统木制元素，真的很震撼，功能强大设计美观，完美完美。,,Kanazawa,google_review,zh,2026-04-02T19:45:02+00:00,exact,5,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-cn,b770795a965e,b770795a965e,False,True,title_and_body,63,1.0,1.0,positive,1.0,1.0,1.0,美|震撼,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,[],False,['history_culture'],True,['positive_sentiment'],True
滿壯觀的一個門，日本民眾也蠻多的！！,,Kanazawa,google_review,zh,2026-02-22T12:50:54+00:00,exact,5,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-tw,92f9e73a711f,92f9e73a711f,False,True,title_and_body,18,0.009157,-0.981686,negative,0.009157,-0.981686,0.981686,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
2025.02.22第一次來、2026.01.27第二次再來，不管看幾次都覺得壯觀，兩次來都是下雪，很漂亮,,Kanazawa,google_review,zh,2026-02-08T16:17:08+00:00,exact,5,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-tw,5026c1a85340,5026c1a85340,False,True,title_and_body,53,0.466867,-0.066267,negative,0.466867,-0.066267,0.066267,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
很有日本特色，早晚都好看,,Kanazawa,google_review,zh,2026-02-03T01:42:42+00:00,exact,5,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-cn,d99f38dc0ed3,d99f38dc0ed3,False,True,title_and_body,12,0.897776,0.795552,positive,0.897776,0.795552,0.795552,好,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
大雪中的一抹紅,,Kanazawa,google_review,zh,2026-02-02T09:27:48+00:00,exact,4,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-cn,4e0d8922aad1,4e0d8922aad1,False,True,title_and_body,7,0.745521,0.491041,positive,0.745521,0.491041,0.491041,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"在鼓門下合影的那瞬間，所有從黑部立山的疲憊都變成閃閃的記憶。
金澤的夜如此安靜，連風都在聽我們笑",,Kanazawa,google_review,zh,2026-01-22T02:45:39+00:00,exact,5,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-tw,7d1d61cd6e83,7d1d61cd6e83,False,True,title_and_body,48,0.006495,-0.987009,negative,0.006495,-0.987009,0.987009,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,[],False,['temples_spiritual'],True,[],False
2026年1月,,Kanazawa,google_review,zh,2026-01-12T11:06:08+00:00,exact,4,ChIJYwWDHWoz-F8RfWIvAKx4jrk,Kanazawa Station Tsuzumi Gate,castle_historic,zh-cn,4a634fd2ab25,4a634fd2ab25,False,True,title_and_body,7,0.217778,-0.564445,negative,0.217778,-0.564445,0.564445,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
５年選手。,,Kanazawa,google_review,zh,2025-09-01T06:01:27+00:00,exact,4,ChIJL6IaPf3N-V8RKImZSxfqtec,Kanazawa Port,nature_scenic,zh-tw,974b2c3606bd,974b2c3606bd,False,True,title_and_body,5,0.535383,0.070767,positive,0.535383,0.070767,0.070767,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
"能登半島地震 (2024年)
2024年1月19日撮影。",,Kanazawa,google_review,zh,2025-07-15T21:59:39+00:00,exact,5,ChIJL6IaPf3N-V8RKImZSxfqtec,Kanazawa Port,nature_scenic,zh-tw,c06d0880871f,c06d0880871f,False,True,title_and_body,28,0.132005,-0.73599,negative,0.132005,-0.73599,0.73599,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],False,[],False,[],False
美麗的海岸。,,Kanazawa,google_review,zh,2024-12-21T10:35:00+00:00,exact,4,ChIJL6IaPf3N-V8RKImZSxfqtec,Kanazawa Port,nature_scenic,zh-cn,dcb8f63ade97,dcb8f63ade97,False,True,title_and_body,6,0.796544,0.593087,positive,0.796544,0.593087,0.593087,美,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,[],False,[],False,['positive_sentiment'],True
富山城本身已經水泥建築，但裡面的博物館還滿不錯看的 ，裡面的史料豐富。可以上樓看看~ 只是不是必需參觀的景點。但史料其實安排的不錯,,Toyama,google_review,zh,2026-05-21T06:43:36+00:00,exact,4,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,zh-tw,235da05ca373,235da05ca373,False,True,title_and_body,65,0.552689,0.105377,positive,0.552689,0.105377,0.105377,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,[],False,"['history_culture', 'dinosaurs_museums']",True,[],False
"因為晚上在附近酒店訂了dinner buffet，所以中午便過來參觀。城址不算很大，很快便瀏覽完畢。城樓被護城河與石牆環繞，四邊都有很好的風景，護城河可清楚看到城樓倒影，日與夜都很出色，唯獨幾乎每個角度都拍到城址和不同酒店同埸的踪影，有點難處理。城址公園就在旁邊，有長椅可歇脚欣賞風景，相當不錯！
29/04/26 📷",,Toyama,google_review,zh,2026-05-20T14:09:04+00:00,exact,4,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,zh-tw,64efbe1aa4ff,64efbe1aa4ff,False,True,title_and_body,159,0.994213,0.988425,positive,0.994213,0.988425,0.988425,好|很好,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,[],False,"['scenic_nature', 'history_culture', 'accommodation']",True,['positive_sentiment'],True
富山城 不像中部各縣那樣規模龐大，但整體環境非常舒服，也位於市區中心，交通方便，很適合安排輕鬆散步行程。城堡周邊護城河與公園整理得相當漂亮，天氣好時拍照很有日本傳統城郭氛圍。館內展示富山歷史與戰國文化，能簡單了解當地發展背景。春天櫻花季時景色特別美，晚上點燈後也有不同氣氛。早上散步過去，熱熱身體在旁邊的販賣部喝杯飲料，感覺非常好。整體不會過度商業化，人潮相較其他知名城堡少很多，可以慢慢欣賞。到富山安排走訪，是很好的經歷…,,Toyama,google_review,zh,2026-05-12T22:46:05+00:00,exact,5,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,zh-tw,b5a1f06e235f,b5a1f06e235f,False,True,title_and_body,212,0.983801,0.967602,positive,0.983801,0.967602,0.967602,好|很好|美|舒服,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,[],False,"['scenic_nature', 'history_culture', 'seasonal_events']",True,['positive_sentiment'],True
城址和旁邊的松川是富山市著名的賞櫻地點，花季期間更有攤販活動，距離玻璃美術館不遠。,,Toyama,google_review,zh,2026-04-15T03:21:52+00:00,exact,5,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,zh-tw,84e5edf39107,84e5edf39107,False,True,title_and_body,41,0.078731,-0.842539,negative,0.078731,-0.842539,0.842539,美,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,['transport_access'],True,"['history_culture', 'dinosaurs_museums', 'seasonal_events']",True,['positive_sentiment'],True
富山城的遺址，保留一大片草地與少許樹木而已，倒是週邊河岸的櫻花老樹極美值得一看。,,Toyama,google_review,zh,2026-04-05T11:28:58+00:00,exact,3,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,zh-tw,80a9ddf7cd38,80a9ddf7cd38,False,True,title_and_body,40,0.997395,0.99479,positive,0.997395,0.99479,0.99479,值得|美,,值得一看,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,[],False,"['scenic_nature', 'history_culture']",True,"['recommendation_intent', 'positive_sentiment']",True
市鬧區中的歷史,,Toyama,google_review,zh,2026-03-13T13:08:41+00:00,exact,4,ChIJE0W4wG2R918R1fUdNadDRiQ,Toyama Castle,castle_historic,zh-tw,355630596e8c,355630596e8c,False,True,title_and_body,7,0.487449,-0.025102,neutral,0.487449,-0.025102,0.025102,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,[],False,['history_culture'],True,[],False
